date,"Precipitation (total, 30 min) [mm]","Absolute humidity (mean, 30 min) [gm-3]","Relative humidity (mean, 30 min) [%]","Air temperature (mean, 30 min) [Deg Celsius]","Atmospheric pressure (mean, 30 min) [hPa]","Wind direction (mean, 30 min) [Degrees]","Wind speed (mean, 30 min) [ms-1]",Snow distance corrected [mm],COSMOS sensor VWC [%],d86 75m (1 hour) [cm],Soil heat flux 1 [Wm-2],Soil heat flux 2 [Wm-2],Soil temperature profile (2 cm depth) [Deg Celsius],Soil temperature profile (5 cm depth) [Deg Celsius],Soil temperature profile (10 cm depth) [Deg Celsius],Soil temperature profile (20 cm depth) [Deg Celsius],Soil temperature profile (50 cm depth) [Deg Celsius],Soil temperature 1 [Deg Celsius],Soil temperature 2 [Deg Celsius],Soil moisture content (nominal depth 10cm) [%],Soil moisture content (nominal depth 10cm) [%],Potential evaporation (1 hour) [mm]
2021-01-05 0:30,0.17,5.149,92.4,2.034,1016.559,62.73842,1.809,,,,-10.49868,-12.11283,3.506,3.783,4.196,4.772,6.01,4.19,4.58,44.82,45.11,
2021-01-05 1:00,0.07,5.157,92.3,2.073,1016.439,56.17627,2.144,,51.3,16.13607,-10.37791,-11.76103,3.625,3.877,4.244,4.768,6.013,4.19,4.56,45.05,45.11,0.01013
2021-01-05 1:30,0.34,5.134,92.8,1.927,1016.255,50.61981,1.919,,,,-10.53481,-12.533,3.621,3.87,4.235,4.76,6.011,4.17,4.56,45.28,45.11,
2021-01-05 2:00,0.73,5.13,92.3,1.996,1016.133,39.54627,2.328,,60.7,15.08554,-10.97557,-13.21691,3.6,3.861,4.229,4.759,6.013,4.16,4.56,45.4,45.17,0.01033
2021-01-05 2:30,0.47,5.139,92.7,1.958,1015.973,43.80261,2.295,,,,-11.61991,-14.25173,3.561,3.838,4.219,4.755,6.015,4.14,4.55,45.69,45.28,
2021-01-05 3:00,0.34,5.15,93,1.942,1015.757,44.49035,2.589,,48.7,16.48436,-12.05195,-14.6448,3.524,3.81,4.205,4.749,6.014,4.11,4.53,45.69,45.46,0.01127
2021-01-05 3:30,0,5.186,92.9,2.06,1015.635,37.40687,1.893,,,,-12.3184,-14.86714,3.492,3.782,4.185,4.743,6.015,4.09,4.53,47.73,45.75,
2021-01-05 4:00,0.24,5.222,92.6,2.209,1015.722,38.44253,1.866,,37.8,18.34262,-12.27221,-14.29836,3.478,3.763,4.172,4.732,6.014,4.09,4.51,46.4,45.93,0.01108
2021-01-05 4:30,0.31,5.152,93.3,1.9,1015.813,37.16964,1.654,,,,-11.88549,-13.85198,3.481,3.757,4.164,4.733,6.02,4.06,4.5,46.17,45.99,
2021-01-05 5:00,0.24,5.147,94.2,1.743,1015.722,35.36821,1.644,,58.6,15.29587,-11.73101,-13.99988,3.469,3.743,4.145,4.724,6.015,4.06,4.49,46.05,46.05,0.00953
2021-01-05 5:30,0,5.151,94.5,1.709,1015.756,28.92898,1.672,,,,-11.83336,-14.28894,3.454,3.73,4.137,4.716,6.015,4.05,4.49,46.4,46.05,
2021-01-05 6:00,0.06,5.131,94.2,1.697,1015.747,2.99183,0.718,,70,14.28405,-11.82495,-13.78956,3.45,3.723,4.128,4.712,6.016,4.04,4.47,46.82,46.11,0.00887
2021-01-05 6:30,0,5.161,94.5,1.737,1015.818,308.6286,0.714,,,,-11.35183,-12.74978,3.455,3.718,4.12,4.708,6.017,4.02,4.46,45.93,46.05,
2021-01-05 7:00,0,5.153,93.8,1.824,1015.853,299.0546,0.777,,49.9,16.31996,-10.83166,-12.0572,3.457,3.72,4.113,4.699,6.017,4.02,4.46,45.93,46.05,0.00782
2021-01-05 7:30,0,5.095,91.4,2.037,1015.934,13.24467,1.015,,,,-10.40938,-11.56389,3.466,3.721,4.111,4.696,6.017,4.02,4.45,45.69,45.93,
2021-01-05 8:00,0,5.098,90.3,2.225,1016.204,38.6651,1.809,,56.6,15.5082,-10.24266,-11.75763,3.472,3.722,4.106,4.688,6.013,4.03,4.46,46.05,45.63,0.01043
2021-01-05 8:30,0,5.069,91,2.027,1016.196,36.96128,1.341,,,,-10.15478,-12.12528,3.487,3.729,4.108,4.686,6.016,4.02,4.45,45.28,45.87,
2021-01-05 9:00,0,5.019,90.6,1.945,1016.427,41.45821,1.757,,52.3,16.00965,-10.23346,-12.13076,3.483,3.729,4.102,4.682,6.014,4.03,4.44,44.7,45.93,0.01318
2021-01-05 9:30,0.3,5.12,90.2,2.307,1016.707,28.51125,2.324,,,,-10.7194,-13.21726,3.445,3.712,4.085,4.657,6.005,4.02,4.44,44.87,45.58,
2021-01-05 10:00,0,5.187,89.4,2.63,1016.799,26.9328,1.816,,61.9,14.97075,-11.16761,-13.32997,3.44,3.704,4.088,4.664,6.009,4.01,4.44,45.22,45.93,0.02945
2021-01-05 10:30,0,5.324,87.7,3.303,1016.817,31.60062,1.803,,,,-10.13427,-11.78184,3.479,3.697,4.056,4.635,6,4.01,4.44,44.76,45.87,
2021-01-05 11:00,0,5.482,85.7,4.087,1016.787,26.64725,1.67,,63.4,14.83241,-8.50159,-9.7485,3.597,3.741,4.06,4.638,5.999,4.01,4.44,45.63,45.58,0.05857
2021-01-05 11:30,0,5.388,84.9,3.969,1016.654,56.78612,2.786,,,,-6.99341,-8.37189,3.709,3.814,4.095,4.648,5.996,4.01,4.44,43.27,45.4,
2021-01-05 12:00,0,5.525,90.1,3.455,1016.676,68.88197,1.747,,54.9,15.69871,-5.77847,-7.57614,3.784,3.873,4.118,4.643,5.991,4.04,4.44,44.07,45.52,0.0389
2021-01-05 12:30,0.79,5.246,93,2.214,1016.471,61.00102,1.548,,,,-4.59099,-7.15262,3.847,3.93,4.146,4.645,5.991,4.06,4.46,44.41,45.63,
2021-01-05 13:00,0,5.748,92.4,3.668,1016.131,354.17366,0.983,,43.9,17.21292,-4.67542,-7.44443,3.908,3.981,4.18,4.644,5.993,4.09,4.46,44.07,45.81,0.04873
2021-01-05 13:30,0,5.771,87.3,4.583,1015.831,36.60707,1.824,,,,-4.51147,-5.80312,4.061,4.05,4.208,4.647,5.988,4.09,4.49,44.07,45.22,
2021-01-05 14:00,0,5.472,88.3,3.611,1015.852,87.61253,1.785,,52.6,15.97249,-3.598,-5.08307,4.179,4.143,4.243,4.656,5.985,4.12,4.49,44.41,45.46,0.03858
2021-01-05 14:30,0.68,5.365,92,2.707,1015.902,66.49096,1.688,,,,-3.28509,-5.00482,4.188,4.202,4.29,4.669,5.986,4.13,4.52,44.64,45.4,
2021-01-05 15:00,0,5.417,93.4,2.625,1015.902,44.25966,1.846,,46.2,16.84875,-3.95583,-6.24954,4.143,4.21,4.321,4.677,5.982,4.16,4.56,44.76,45.46,0.02049
2021-01-05 15:30,0.79,5.378,92.3,2.693,1015.974,51.29048,1.742,,,,-4.82962,-7.41771,4.108,4.202,4.344,4.688,5.981,4.16,4.56,45.17,45.46,
2021-01-05 16:00,0.18,5.205,93.4,2.033,1015.889,46.70135,1.386,,70.6,14.23856,-6.07589,-9.19484,4.047,4.19,4.361,4.707,5.984,4.16,4.58,45.11,45.75,0.01217
2021-01-05 16:30,0.34,5.324,93,2.431,1015.938,39.66489,1.59,,,,-7.83017,-10.30228,3.957,4.143,4.358,4.712,5.977,4.19,4.58,46.17,45.87,
2021-01-05 17:00,0,5.128,93.5,1.799,1015.759,352.37434,0.801,,56.6,15.5082,-8.79072,-10.51734,3.888,4.099,4.35,4.719,5.974,4.17,4.58,46.52,46.05,0.00707
2021-01-05 17:30,0,5.254,93.6,2.141,1015.817,29.61332,1.618,,,,-9.70267,-10.99918,3.828,4.06,4.339,4.732,5.976,4.16,4.59,45.58,45.93,
2021-01-05 18:00,0,5.206,91.4,2.357,1015.705,36.43148,1.868,,52,16.04716,-10.34797,-11.75081,3.781,4.025,4.333,4.744,5.98,4.15,4.59,45.69,45.99,0.00946
2021-01-05 18:30,0,5.151,92.2,2.071,1015.767,32.42193,1.601,,,,-10.8477,-12.32263,3.737,3.989,4.316,4.748,5.98,4.16,4.58,46.29,45.99,
2021-01-05 19:00,0,5.139,92.4,2.005,1015.793,28.02995,1.464,,49.4,16.38768,-11.38788,-12.78094,3.694,3.957,4.299,4.748,5.975,4.13,4.58,45.46,45.93,0.00943
2021-01-05 19:30,0,5.114,92.6,1.901,1015.758,36.77947,1.136,,,,-11.66001,-12.60779,3.663,3.928,4.279,4.747,5.974,4.11,4.58,45.52,45.81,
2021-01-05 20:00,0,5.196,92.1,2.216,1015.929,47.66351,1.962,,64.7,14.71691,-11.78983,-12.77729,3.629,3.899,4.26,4.741,5.968,4.11,4.58,44.64,45.75,0.00955
2021-01-05 20:30,0,5.067,93.1,1.686,1015.883,35.97358,0.767,,,,-11.90511,-13.09961,3.605,3.878,4.248,4.742,5.97,4.1,4.56,44.59,45.81,
2021-01-05 21:00,0,5.045,93.4,1.573,1015.764,318.0327,0.576,,64.2,14.76086,-11.99482,-12.69378,3.573,3.851,4.229,4.738,5.966,4.09,4.55,44.64,45.75,0.00717
2021-01-05 21:30,0,5.042,93,1.629,1015.646,15.20443,0.623,,,,-11.90209,-12.27941,3.544,3.825,4.209,4.726,5.959,4.08,4.55,44.01,45.69,
2021-01-05 22:00,0,5.114,91.6,2.061,1015.559,25.08971,1.071,,64.9,14.69948,-11.75449,-12.21807,3.531,3.809,4.199,4.723,5.962,4.06,4.53,43.61,45.58,0.00856
2021-01-05 22:30,0.17,5.057,89.7,2.206,1015.567,32.60945,2.121,,,,-11.576,-12.31603,3.519,3.792,4.182,4.717,5.959,4.06,4.53,44.01,45.58,
2021-01-05 23:00,0.06,5.098,91.8,1.983,1015.484,26.07066,1.935,,55.3,15.65302,-11.7102,-13.38715,3.496,3.776,4.169,4.712,5.958,4.04,4.51,43.44,45.52,0.01192
2021-01-05 23:30,0,4.948,92.2,1.479,1015.262,358.68888,0.754,,,,-11.98222,-13.48536,3.483,3.763,4.158,4.705,5.959,4.04,4.51,43.95,45.46,
2021-01-06 0:00,0,4.925,92.9,1.298,1015.026,2.3787,1.085,,54.3,15.76829,-12.09808,-12.97245,3.455,3.743,4.143,4.695,5.956,4.03,4.49,43.44,45.4,0.00747
2021-01-06 0:30,0,4.882,91.9,1.328,1014.885,18.92118,1.041,,,,-11.70642,-12.37821,3.308,3.628,4.08,4.698,5.96,4.01,4.49,43.44,45.34,
2021-01-06 1:00,0,4.947,90.8,1.7,1014.953,27.06395,1.232,,54.6,15.73334,-11.92395,-12.45013,3.393,3.697,4.116,4.689,5.958,4.01,4.49,43.67,45.22,0.00906
2021-01-06 1:30,0,4.879,92.8,1.178,1014.7,356.14652,0.704,,,,-12.19374,-12.76349,3.374,3.677,4.103,4.683,5.958,3.99,4.47,43.27,45.22,
2021-01-06 2:00,0,5.042,92.8,1.659,1014.592,32.92158,1.556,,54.9,15.69871,-12.26099,-12.50945,3.349,3.656,4.084,4.669,5.954,3.99,4.45,43.33,45.11,0.00877
2021-01-06 2:30,0,4.943,90.3,1.77,1014.524,38.95822,1.319,,,,-12.1997,-13.0341,3.333,3.636,4.069,4.658,5.951,3.96,4.45,42.99,45.17,
2021-01-06 3:00,0,4.855,91.7,1.279,1014.45,306.8699,0.713,,51.4,16.12325,-12.22649,-12.91185,3.323,3.626,4.057,4.658,5.954,3.96,4.44,42.99,45.11,0.00918
2021-01-06 3:30,0,4.884,92.7,1.209,1014.323,354.23487,0.708,,,,-12.43729,-12.56441,3.285,3.605,4.041,4.652,5.952,3.96,4.44,43.1,45.17,
2021-01-06 4:00,0,4.852,92.7,1.111,1014.178,328.73627,0.469,,57.8,15.37934,-12.6941,-12.61211,3.251,3.58,4.03,4.639,5.951,3.94,4.42,43.16,45.11,0.00753
2021-01-06 4:30,0,4.943,93.2,1.306,1013.974,334.62568,0.67,,,,-12.89479,-12.5241,3.221,3.555,4.016,4.637,5.953,3.94,4.41,42.99,45.11,
2021-01-06 5:00,0,4.999,90.1,1.969,1013.97,29.52096,1.653,,49.7,16.34692,-12.76152,-12.80464,3.207,3.533,3.997,4.622,5.949,3.91,4.4,42.43,45.11,0.00988
2021-01-06 5:30,0,4.918,91.6,1.484,1013.8,316.96526,0.62,,,,-12.67152,-12.92982,3.194,3.516,3.975,4.616,5.947,3.9,4.39,42.87,45.05,
2021-01-06 6:00,0,4.952,93.4,1.302,1013.746,341.51836,0.625,,57.3,15.43249,-12.46647,-12.42421,3.187,3.508,3.963,4.606,5.946,3.89,4.39,42.54,45.05,0.00846
2021-01-06 6:30,0,5.032,93.7,1.488,1013.743,10.09424,1.803,,,,-12.35806,-12.48162,3.173,3.493,3.952,4.594,5.942,3.89,4.37,42.87,44.93,
2021-01-06 7:00,0,4.945,93.1,1.327,1013.706,0.39605,0.988,,60.3,15.12466,-12.36291,-13.12997,3.168,3.482,3.943,4.585,5.943,3.89,4.36,42.87,44.93,0.00879
2021-01-06 7:30,0,4.943,91.9,1.511,1013.981,42.1928,1.045,,,,-12.32443,-12.88191,3.16,3.474,3.928,4.576,5.94,3.87,4.36,42.43,44.87,
2021-01-06 8:00,0,4.931,91.3,1.571,1014,26.04577,1.232,,64.1,14.76972,-12.19061,-12.78003,3.157,3.468,3.921,4.57,5.94,3.87,4.34,42.37,44.87,0.00998
2021-01-06 8:30,0,4.901,92.3,1.323,1014.044,8.19924,0.951,,,,-12.15751,-12.76792,3.143,3.458,3.912,4.562,5.938,3.87,4.34,42.15,44.87,
2021-01-06 9:00,0,4.883,93,1.159,1014.179,347.23443,0.769,,61.9,14.97075,-12.41001,-12.94747,3.108,3.437,3.896,4.549,5.933,3.84,4.34,42.54,44.87,0.01213
2021-01-06 9:30,0,4.986,92.1,1.606,1014.277,356.12065,1.305,,,,-12.67552,-13.09853,3.076,3.412,3.876,4.528,5.936,3.84,4.34,43.1,44.76,
2021-01-06 10:00,0,5.074,90.2,2.173,1014.352,0.29841,0.897,,48.6,16.49836,-12.63404,-13.10311,3.063,3.392,3.848,4.502,5.93,3.84,4.32,42.87,44.99,0.02289
2021-01-06 10:30,0,5.318,89.1,3.05,1014.345,355.73382,0.73,,,,-12.23579,-12.59941,3.074,3.381,3.824,4.491,5.924,3.82,4.3,42.31,44.87,
2021-01-06 11:00,0,5.382,88.1,3.397,1014.153,315.44645,0.66,,56.3,15.54113,-11.37283,-11.91115,3.114,3.399,3.846,4.512,5.927,3.82,4.3,42.04,44.93,0.06687
2021-01-06 11:30,0,5.55,87.9,3.893,1013.886,256.10476,0.588,,,,-10.23547,-10.89524,3.148,3.414,3.839,4.504,5.924,3.82,4.29,42.09,45.05,
2021-01-06 12:00,0,5.687,85.4,4.693,1013.594,316.58747,0.854,,46.2,16.84875,-9.52336,-10.00345,3.239,3.449,3.847,4.494,5.922,3.82,4.3,42.2,44.53,0.07854
2021-01-06 12:30,0,5.613,85.4,4.496,1013.244,44.33294,0.803,,,,-8.86064,-9.06214,3.419,3.53,3.867,4.49,5.917,3.83,4.31,42.31,44.99,
2021-01-06 13:00,0,5.666,89.6,3.914,1012.884,13.50121,1.415,,57.1,15.45396,-6.82093,-7.29982,3.596,3.64,3.899,4.483,5.913,3.84,4.34,42.43,44.76,0.05823
2021-01-06 13:30,0,5.526,88.5,3.726,1012.488,343.2586,0.946,,,,-3.45814,-4.75984,3.809,3.766,3.945,4.483,5.912,3.87,4.34,41.93,44.99,
2021-01-06 14:00,0,5.211,90.4,2.533,1012.338,266.22606,0.536,,38.1,18.2806,-1.58355,-4.58485,3.922,3.889,4,4.491,5.906,3.89,4.36,42.43,45.11,1.00E-05
2021-01-06 14:30,0,5.377,91.4,2.835,1012.301,76.65717,0.66,,,,-3.19778,-6.1343,3.885,3.942,4.055,4.489,5.903,3.92,4.41,41.82,44.41,
2021-01-06 15:00,0,5.318,89.1,3.051,1012.164,267.17734,0.986,,47.4,16.67,-4.45902,-5.59126,3.87,3.947,4.096,4.509,5.904,3.96,4.44,42.43,44.59,0.00171
2021-01-06 15:30,0,5.153,90.4,2.367,1012.098,254.04303,0.88,,,,-5.11806,-5.60346,3.848,3.961,4.125,4.529,5.904,3.98,4.46,42.37,44.53,
2021-01-06 16:00,0,4.979,91.2,1.73,1012.176,265.59217,0.709,,55.8,15.59666,-6.31572,-6.31822,3.794,3.945,4.139,4.533,5.895,4,4.48,42.2,44.59,-0.0213
2021-01-06 16:30,0,4.921,92,1.429,1012.132,245.87003,0.548,,,,-7.65339,-7.5845,3.733,3.921,4.152,4.55,5.895,4.01,4.49,42.37,44.64,
2021-01-06 17:00,0,4.914,92.8,1.281,1012.071,244.83051,0.546,,,,-8.88665,-8.76636,3.669,3.89,4.15,4.561,5.891,4.02,4.5,42.31,44.64,-0.03704
2021-01-06 17:30,0,4.849,93.5,0.977,1011.954,246.87528,0.435,,,,-9.98282,-10.30933,3.605,3.855,4.15,4.575,5.893,4.02,4.51,42.48,44.59,
2021-01-06 18:00,0,4.882,94,0.998,1011.974,246.93935,0.723,,54.3,15.76829,-11.12181,-11.81802,3.532,3.815,4.147,4.586,5.894,4.01,4.49,42.59,44.64,-0.02708
2021-01-06 18:30,0,4.96,94.1,1.214,1011.877,234.87249,0.683,,,,-11.97242,-12.10275,3.465,3.764,4.127,4.593,5.891,4.01,4.49,42.43,44.59,
2021-01-06 19:00,0,4.914,92.2,1.376,1011.717,247.73234,0.618,,43.2,17.32981,-12.11442,-11.59949,3.43,3.731,4.115,4.598,5.894,3.99,4.49,42.31,44.64,-0.01574
2021-01-06 19:30,0,4.873,91.9,1.301,1011.7,229.7517,0.526,,,,-12.24484,-11.81427,3.387,3.695,4.09,4.592,5.888,3.98,4.49,42.2,44.59,
2021-01-06 20:00,0,4.931,92.1,1.443,1011.657,221.82017,0.555,,68.2,14.42462,-12.41233,-12.1318,3.35,3.666,4.074,4.592,5.886,3.96,4.48,42.04,44.59,-0.00992
2021-01-06 20:30,0,4.96,92.1,1.531,1011.568,243.62705,0.616,,,,-12.19127,-12.01363,3.333,3.635,4.052,4.589,5.882,3.96,4.46,42.48,44.59,
2021-01-06 21:00,0,5.009,92,1.692,1011.464,238.46073,0.553,,42.7,17.41514,-11.82961,-11.90792,3.336,3.63,4.044,4.593,5.888,3.95,4.46,42.09,44.53,-0.0016
2021-01-06 21:30,0,5.023,91.9,1.747,1011.295,257.11802,0.723,,,,-11.53375,-12.04527,3.328,3.622,4.034,4.587,5.883,3.94,4.45,42.37,44.53,
2021-01-06 22:00,0,4.872,92.5,1.205,1011.044,306.79278,0.504,,59.8,15.17417,-11.36724,-12.30051,3.317,3.61,4.019,4.584,5.881,3.93,4.44,41.98,44.53,-0.00926
2021-01-06 22:30,0,4.786,93.9,0.724,1010.929,278.79442,0.57,,,,-11.46717,-13.30471,3.295,3.595,4.009,4.579,5.878,3.92,4.42,42.15,44.41,
2021-01-06 23:00,0,4.866,94.1,0.934,1010.859,295.35967,0.629,,50.5,16.24014,-11.82212,-13.24292,3.248,3.569,3.996,4.571,5.875,3.91,4.42,42.26,44.41,-0.01149
2021-01-06 23:30,0,4.808,94.5,0.696,1010.711,285.8788,0.435,,,,-11.99202,-11.74486,3.209,3.539,3.98,4.563,5.873,3.91,4.41,42.26,44.53,
2021-01-07 0:00,0,4.777,94.7,0.571,1010.508,286.23491,0.596,,48.6,16.49836,-12.24685,-14.19375,3.142,3.505,3.96,4.556,5.87,3.91,4.39,41.93,44.41,-0.02433
2021-01-07 0:30,0,4.644,94.9,0.129,1010.133,270,0.738,,,,-12.65433,-15.11208,2.925,3.354,3.885,4.551,5.869,3.89,4.39,42.48,44.41,
2021-01-07 1:00,0,4.613,95.6,-0.074,1009.893,32.73028,0.759,,49.6,16.36046,-13.69587,-16.30183,2.942,3.386,3.91,4.538,5.866,3.89,4.37,42.26,44.41,-0.02339
2021-01-07 1:30,0,4.525,94.4,-0.168,1009.627,323.82974,1.153,,,,-14.93879,-17.48971,2.842,3.317,3.88,4.537,5.868,3.87,4.36,42.43,44.41,
2021-01-07 2:00,0,4.476,95.2,-0.449,1009.48,274.88732,0.731,,72.8,14.07729,-15.64395,-17.83772,2.767,3.255,3.845,4.528,5.868,3.85,4.34,42.54,44.41,-0.01623
2021-01-07 2:30,0,4.416,95.7,-0.721,1009.408,281.0459,0.637,,,,-16.35344,-19.04672,2.672,3.187,3.8,4.507,5.86,3.82,4.31,42.15,44.35,
2021-01-07 3:00,0,4.427,95.4,-0.637,1009.297,275.23321,0.723,,52.7,15.96018,-17.01214,-19.75611,2.589,3.125,3.765,4.498,5.862,3.79,4.29,41.76,44.35,-0.01363
2021-01-07 3:30,0,4.257,95.4,-1.204,1009.192,357.62167,0.507,,,,-17.55636,-20.40763,2.511,3.061,3.726,4.483,5.859,3.77,4.27,42.09,44.41,
2021-01-07 4:00,0,4.231,96,-1.382,1009.054,280.6063,0.585,,43.4,17.29611,-18.04417,-21.39323,2.43,3.005,3.69,4.47,5.862,3.73,4.24,42.09,44.35,-0.01103
2021-01-07 4:30,0,4.094,95.7,-1.808,1008.86,253.4742,0.803,,,,-18.44541,-21.92999,2.374,2.95,3.657,4.462,5.869,3.71,4.22,42.31,44.53,
2021-01-07 5:00,0,4.047,95.9,-2.001,1008.776,255.60128,0.633,,50.5,16.24014,-18.77275,-23.59748,2.332,2.902,3.614,4.442,5.867,3.68,4.19,41.98,44.3,-0.00904
2021-01-07 5:30,0,3.961,95.9,-2.309,1008.555,348.07068,0.318,,,,-19.12423,-23.78086,2.248,2.839,3.566,4.415,5.855,3.65,4.16,42.15,44.35,
2021-01-07 6:00,0,4.022,96.3,-2.149,1008.377,5.77617,0.449,,63.9,14.78751,-19.24817,-24.08188,2.16,2.772,3.519,4.387,5.847,3.6,4.11,42.2,44.35,-0.00619
2021-01-07 6:30,0,3.991,96.2,-2.243,1008.294,300.54324,0.448,,,,-19.28137,-24.3605,2.102,2.724,3.488,4.378,5.856,3.58,4.09,41.93,44.35,
2021-01-07 7:00,0,3.931,95.8,-2.402,1008.165,313.6096,0.394,,47.9,16.59764,-19.40777,-24.22027,2.048,2.67,3.448,4.359,5.855,3.53,4.06,42.37,44.35,-0.003
2021-01-07 7:30,0,3.905,95.5,-2.451,1008.13,268.20578,0.86,,,,-19.45633,-24.50599,2.002,2.627,3.415,4.345,5.861,3.5,4.01,41.82,44.35,
2021-01-07 8:00,0,3.87,95.3,-2.549,1008.253,265.87827,0.931,,58.2,15.33737,-19.31806,-24.98667,1.97,2.584,3.377,4.323,5.86,3.47,3.99,41.71,44.35,-0.00172
2021-01-07 8:30,0,3.81,95.2,-2.757,1008.52,305.02794,0.616,,,,-19.22107,-24.7406,1.937,2.545,3.336,4.297,5.855,3.45,3.96,41.98,44.3,
